469	68.0	False	[38. 51.  8. 39.]
470	68.0	False	[ 9.  8. 10. 40.]
471	68.0	False	[ 8. 41. 52. 11.]
472	68.0	False	[ 9. 43. 10. 25.]
473	68.0	False	[46. 46. 56. 10.]
474	68.0	False	[27. 45. 50.  9.]
475	68.0	False	[23. 48.  8. 28.]
476	68.0	False	[10. 39. 10. 35.]
477	68.0	False	[49. 52. 46.  8.]
478	68.0	False	[ 9. 42.  9. 10.]
479	68.0	False	[ 9. 51.  8.  9.]
480	68.0	False	[10.  9. 38. 10.]
481	68.0	False	[ 9.  9. 14. 51.]
482	68.0	False	[ 9.  9. 10. 35.]
483	68.0	False	[ 9. 35. 47. 42.]
484	68.0	False	[10. 32.  9.  8.]
485	68.0	False	[42.  9. 41. 57.]
486	68.0	False	[49. 25. 37. 35.]
487	68.0	False	[50. 49. 34. 35.]
488	68.0	False	[10. 10. 35. 35.]
489	68.0	False	[41. 32. 37. 51.]
490	68.0	False	[ 9. 52.  9. 40.]
491	68.0	False	[53. 34. 47.  9.]
492	68.0	False	[25.  9. 27. 31.]
493	68.0	False	[10. 46.  9. 34.]
494	68.0	False	[ 9. 47. 41. 61.]
495	68.0	False	[ 8.  9. 10. 10.]
496	68.0	False	[10. 39. 10. 39.]
497	68.0	False	[45. 52. 41. 39.]
498	68.0	False	[28. 10. 44.  9.]
499	68.0	False	[10. 63. 10. 36.]
500	68.0	False	[35. 57. 10. 38.]
501	68.0	False	[ 8.  9. 35. 47.]
